Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
New Caledonia,NCL,GDP (current US$),NY.GDP.MKTP.CD,70812513000.2,73534070005.6,78009484284.2,84536149968.6,92984338275.3,159594493.5,164206537.6,180036768.9,215507164.0,263108834.5,358815681.9,413634335.3,505892512.9,542294864.8,637400199.1,816647865.8,798310509.6,837616756.5,846007597.7,1047225130.2,1182457142.6,972563810.2,904619629.8,823832940.5,796018978.5,854823821.7,1201262517.9,1488113532.3,2072735787.3,2185072798.3,2529310103.8,2653781596.5,2923764926.4,3070161471.0,3038727617.0,3628440274.7,3606968433.9,3291489840.6,3158806480.3,3056999988.1,2682347064.4,1006550390728.4,1031586658286.0,1165363955606.7,1318388360278.2,1443082475474.0,1576634969812.4,1806555776843.5,2029381425490.3,1924594200013.5,2140466010595.9,2394367327091.9,2489832751543.2,2568666360218.0,2654314241134.0,2505671123614.0,2586241268470.9,2847927559896.7
Niger,NER,GDP (current US$),NY.GDP.MKTP.CD,449526872.6,485785231.7,531736599.9,586294879.5,582816396.2,673383510.2,702296079.9,665586872.8,641214226.8,625867984.4,649916621.2,693573704.4,742779659.5,946385105.0,1026137112.4,1048690931.5,1064517600.1,1291458043.7,1774365587.9,2109277663.1,2508524715.8,2170893418.0,2017612217.8,1803099561.1,1461243326.8,1440581653.3,1904097000.7,2233006101.9,2280356194.1,2179567111.0,2480673304.7,2327986215.9,2344987614.3,1606581743.8,1563207224.7,1880803361.7,1987770898.5,1845599608.4,2076737356.7,2018193703.1,1798374468.4,1945327564.7,2170481508.9,2731416346.5,3052898739.5,3405134831.9,3646728060.1,4291363390.9,5403363917.3,5397121856.4,5718589799.2,6409169889.5,6942209336.2,7667949963.6,8229732168.3,7251323996.1,7606749314.0,8119732792.5
Nigeria,NGA,GDP (current US$),NY.GDP.MKTP.CD,4196092258.2,4467200336.0,4909302953.9,5165489010.2,5552822483.6,5874422511.5,6366792664.1,5203135937.3,5200895982.1,6634187316.3,12545849083.0,9181769911.5,12274416017.8,15162871287.1,24846641318.1,27778934624.7,36308883248.7,36035407725.3,36527862208.7,47259911894.3,64201788122.6,61076493506.5,51397461685.8,35451565749.2,28500815241.5,28873977228.1,20721499308.4,24093203444.6,23272161396.9,24231168858.7,30757075595.4,27392886872.6,29300903643.1,15789003752.8,18086400535.6,28546958641.3,34987951375.0,35822342617.7,32004613750.0,35870792987.9,46386011231.4,44137994251.6,59116847821.6,67655813930.1,87845420504.5,112248353104.9,145429764861.2,166451213395.6,208064753766.5,169481317540.4,369062464570.4,411743801711.6,460953836444.4,514966287206.5,568498937587.9,481066152889.0,404652720164.9,375770713742.8
Nicaragua,NIC,GDP (current US$),NY.GDP.MKTP.CD,70812513000.2,73534070005.6,78009484284.2,84536149968.6,92984338275.3,97382984893.9,104298061844.4,110816248179.5,116013831061.8,127773682667.1,134847202565.6,146829940251.3,169741381680.8,207915481088.4,239282887906.3,261347575658.3,280351132158.6,308988221945.3,363991767440.1,423984298569.3,449887486395.5,447456279701.1,444782888257.7,454551490167.8,462498950565.7,480732757497.7,560490298405.9,623300668094.2,688389295285.3,1019966666.7,1009455483.9,1488804123.7,1792800000.0,1756454248.4,3863185119.0,4140470000.0,4308351902.8,4389965591.0,4635267224.8,4855717874.7,5107329007.1,5323146565.7,5224213017.5,5322454925.8,5795568204.6,6321335612.2,6763671610.7,7423377429.1,8496965842.3,8298695144.9,8758622328.7,9774316692.2,10532001129.7,10982972256.4,11880438824.4,12611087031.5,13184989877.6,13814261535.5
Netherlands,NLD,GDP (current US$),NY.GDP.MKTP.CD,12276734172.1,13493833740.0,14647057370.1,15891241386.3,18699380731.3,21000586933.2,22867203317.4,25087562181.3,27817605743.3,31503868835.2,37677621537.7,44010160463.7,54008338917.9,70924006306.2,86129928026.9,98970041042.2,107775403067.2,125395875998.9,153870462416.0,177376289135.4,192661371425.4,162039376225.4,156456858050.7,151487045479.1,142075910370.9,142009922306.3,198298498021.2,241918791122.7,258567751142.8,255039560739.9,314267667675.2,323320449905.7,358330385839.6,349037818106.3,374291430318.4,446528959648.6,445704575163.4,412199006098.9,432476116418.6,441975282335.4,412807259996.3,426573601789.7,465368906455.9,571863431151.2,650532654581.6,678533764457.2,726649102998.4,839419655078.0,936228211513.1,857932759099.8,836389937229.2,893757287201.7,828946812396.8,866680000367.3,879635084125.0,757999453314.3,777227541581.3,826200282501.1
Norway,NOR,GDP (current US$),NY.GDP.MKTP.CD,5163271598.2,5632460936.5,6066976682.7,6510239502.8,7159202706.5,8058681060.2,8696460205.3,9514496703.4,10159934136.8,11063065083.5,12814123115.3,14583114840.1,17358610849.7,22534253702.9,27145693810.1,32877805200.0,35942270686.3,41508030431.1,46523091009.7,53132244623.9,64439382896.0,63596654760.9,62647195537.7,61627240831.1,62057955032.8,65416879914.4,78693253276.0,94230055658.6,101900260856.2,102633789557.5,119791683307.5,121872464483.5,130838040067.6,120579072750.6,127131461119.9,152027402449.8,163517783497.2,161354369892.8,154165219811.5,162286003692.7,171315639982.7,174003247439.3,195418347153.0,228752436371.9,264357494659.4,308722079937.9,345424664369.4,401082621082.6,462554432624.1,386622457580.0,429130952709.2,498831558925.9,510229136226.9,523502127659.6,499338534779.2,386663139402.7,371075238095.2,398831956477.9
Nepal,NPL,GDP (current US$),NY.GDP.MKTP.CD,508334414.0,531959561.6,574091101.2,496947904.4,496098775.3,735267082.3,906811943.8,841974025.5,772228643.4,788641965.4,865975308.6,882765471.6,1024098804.9,972101725.0,1217953547.0,1575789254.5,1452792989.1,1382400000.0,1604162497.5,1851250008.3,1945916583.3,2275583316.7,2395429852.4,2447174803.4,2581207387.8,2619913955.5,2850784523.4,2957255379.5,3487009748.4,3525228153.2,3627562402.7,3921476084.9,3401211581.3,3660041666.7,4066775510.2,4401104417.7,4521580381.5,4918691916.5,4856255044.4,5033642384.1,5494252207.9,6007061224.5,6050875806.7,6330473096.5,7273938314.7,8130258041.5,9043715355.9,10325618017.4,12545438605.4,12854985464.1,16002656434.5,18913574370.8,18851513891.1,19271168018.5,20002968837.9,21410840908.5,21131983246.2,24472013233.8
Nauru,NRU,GDP (current US$),NY.GDP.MKTP.CD,70812513000.2,73534070005.6,78009484284.2,84536149968.6,92984338275.3,97382984893.9,104298061844.4,110816248179.5,116013831061.8,127773682667.1,134847202565.6,146829940251.3,169741381680.8,207915481088.4,239282887906.3,261347575658.3,280351132158.6,308988221945.3,363991767440.1,423984298569.3,449887486395.5,447456279701.1,444782888257.7,454551490167.8,462498950565.7,480732757497.7,560490298405.9,623300668094.2,688389295285.3,719785367495.0,757184995228.0,822148746505.7,857182476536.1,852502107783.0,895470721674.9,961836646936.1,986741893888.6,990068716945.2,979228646691.8,1001216892553.9,1008912870379.6,1006550390728.4,1031586658286.0,1165363955606.7,1318388360278.2,1443082475474.0,1576634969812.4,20432742.1,39333572.3,44290951.9,49248810.6,72751801.0,103811958.8,108601538.5,117020381.9,100459782.6,102060129.6,113884908.4
New Zealand,NZL,GDP (current US$),NY.GDP.MKTP.CD,5485854792.0,5670064168.2,6077496267.8,6638937283.1,7274144350.8,5654463586.0,5863733231.0,5961418093.5,5180597620.6,5761588761.7,6623527494.7,8066935949.2,9820126397.7,13024906080.4,14069222283.5,12995256381.3,13612626656.3,15470524340.9,18614130434.8,20580987679.1,23149971048.1,24167846141.0,24345229424.6,24482781282.9,21903971793.0,24950895140.7,30604668356.6,40338594862.3,45493075684.4,44170562821.8,45519034243.7,42756020706.7,41636005954.9,46712018140.6,55154160815.7,63918039319.9,70140835299.0,66074513017.7,56227696194.5,58762260625.9,52622842840.2,53872425916.6,66627729311.4,88250885550.3,103904537815.1,114718721396.9,111608845081.4,137316087308.0,133279679482.7,121338622025.1,146583831538.3,168461998741.3,176192886551.4,190785204763.5,200955119873.9,177620948761.3,189285950470.8,205852838254.7
OECD members,OED,GDP (current US$),NY.GDP.MKTP.CD,1072374260795.9,1127150628804.8,1217229030774.2,1311830446647.0,1433558457615.7,1556360541157.5,1708840630552.2,1833735262250.4,1987794265308.7,2181719516004.9,2393721340419.3,2651875053422.7,3076482474099.7,3715857109388.5,4162482788073.9,4666081196162.2,5058840406818.3,5704062092257.0,6853166114831.1,7913519609850.4,8780946340064.1,8935983713352.2,8799623877319.9,9095945937244.6,9513188813720.9,10028083921480.5,12160511641873.6,14087736289240.2,15891079007735.5,16630166848943.4,18725815590914.3,19817990021415.3,21308659490432.9,21599379528450.5,23076170445147.3,25432862007403.2,25652345211281.9,25266982073243.5,25530710736931.9,26825231082003.3,27395132099999.0,27145115994472.2,28324753330119.7,31715584731290.8,35296209406014.9,37309911615864.9,39333887775464.2,42994579127060.4,45511935294397.1,42579942960914.3,44610222681969.2,47935261854524.6,47850765879893.3,48427038626741.7,49436504050673.6,46707517401217.8,47615451244090.4,49579240679862.1
Oman,OMN,GDP (current US$),NY.GDP.MKTP.CD,70812513000.2,73534070005.6,78009484284.2,84536149968.6,92984338275.3,63287594.5,67768132.2,107152720.2,188864890.8,239980801.5,256299496.0,301010587.1,366857738.4,483033932.1,1645917776.5,2096699189.3,2560220034.7,2741169947.9,2740301389.7,3733352634.6,5981760277.9,7259120150.6,7554719455.7,7932541690.8,8821366531.6,10005500579.0,7323822251.3,7811183094.9,8386215864.8,9372171651.5,11685045513.7,11341482444.7,12452275682.7,12493107932.4,12918855656.7,13802600780.2,15277763329.0,15837451235.4,14085373212.0,15710148244.5,19507412223.7,19452015604.7,20142782834.9,21633810143.0,24763589076.7,31081924577.4,37215864759.4,42085305591.7,60905331599.5,48388296488.9,58642392717.8,67937581274.4,76689206762.0,78938881664.5,81076723016.9,68905071521.5,66824447334.2,72642652795.8
Other small states,OSS,GDP (current US$),NY.GDP.MKTP.CD,70812513000.2,73534070005.6,78009484284.2,84536149968.6,92984338275.3,97382984893.9,104298061844.4,110816248179.5,116013831061.8,127773682667.1,134847202565.6,146829940251.3,169741381680.8,207915481088.4,239282887906.3,13400670471.7,16660736698.8,18754796396.8,20690300495.1,26874322774.5,37325249163.2,37526282318.4,35497882105.8,33534196129.8,33776426177.3,32084670836.5,32438651957.7,38483951269.1,43248415539.8,45309657288.2,54208176946.2,55821684706.7,60903663896.9,57941679086.8,60690337493.7,69541704993.0,73430942922.3,76671260488.7,75164300035.0,80896502283.1,91668743096.8,91131313889.0,98282956417.3,121783875631.8,151392852883.7,184287346790.7,217286699669.2,265447616828.6,325405061388.5,278727681949.8,323946040400.3,400506466688.5,418809845400.3,435102410506.2,447241690845.7,372657314683.6,364419151281.1,402189384321.2
Pakistan,PAK,GDP (current US$),NY.GDP.MKTP.CD,3707055900.9,4054599181.0,4233095590.1,4540529105.4,5130407727.8,5884712095.8,6466610751.8,7403821902.6,8090088555.2,8632927257.5,10027088849.2,10602058189.8,9309109764.1,6324884129.4,8773030424.2,11340000242.4,13338484979.8,15126059646.5,17820100626.3,19707979303.0,23689696767.7,28100605515.2,30725972786.7,28691890433.1,31151824658.7,31144920554.1,31899071053.9,33351528115.4,38472741737.4,40171019643.4,40010424928.7,45451960731.7,48635176852.8,51478304859.6,51894781281.9,60636022422.6,63320122807.1,62433300338.1,62191955814.3,62973855718.9,73952374969.8,72309738921.3,72306820396.2,83244801092.7,97977766197.7,109502102510.9,137264061106.0,152385716311.9,170077814106.3,168152775283.0,177406854514.9,213587413184.0,224383620829.6,231218567179.0,244360888750.8,270556126820.1,278654637737.7,304951818494.1
Panama,PAN,GDP (current US$),NY.GDP.MKTP.CD,537147100.0,599026300.0,652120900.0,722784500.0,776137500.0,852485300.0,928833000.0,1034376400.0,1112791100.0,1221305700.0,1351006400.0,1523917200.0,1673411700.0,1913793400.0,2188307600.0,2435304100.0,2588106000.0,2738261900.0,3244558600.0,3704551600.0,4614086400.0,5222421500.0,5769767900.0,5923755900.0,6183387100.0,6541517100.0,6797834200.0,6827665300.0,5902783400.0,5918469800.0,6433967000.0,7074675500.0,8042337700.0,8782585400.0,9365289800.0,9573813700.0,9870494000.0,10677286100.0,11575486400.0,12130252200.0,12304115000.0,12502013400.0,12994310400.0,13693981200.0,15013381700.0,16374393900.0,18141666300.0,21295984200.0,25155888600.0,27116635600.0,29440287600.0,34686224300.0,40429734400.0,45599994000.0,49921464400.0,54315722500.0,57820916600.0,61838175800.0
Peru,PER,GDP (current US$),NY.GDP.MKTP.CD,2571908062.1,2899654840.4,3286773187.9,3600957771.2,4356913870.2,5166861068.4,6113607728.2,6204253758.6,5736083835.2,6420909789.6,7432223176.8,8289582883.5,9189413409.0,10994381894.8,13858441211.2,16877163792.1,15947709379.7,14620386673.9,12495779622.1,15962459447.2,18134029179.6,21649137620.3,21793496819.3,17345624453.7,17599660054.3,16548827018.3,15244232957.9,20702298397.0,15439408447.2,22499559086.0,26410386669.4,34672122380.8,36139225287.9,35158109999.5,44882079766.9,53312793687.4,55252414130.3,58147522522.5,55501467877.4,50187324567.9,51744749133.2,52030158775.4,54777553515.1,58731030121.9,66768703497.6,76060606060.6,88643193061.7,102170981144.1,120550599815.4,120822986521.5,147528937028.8,171761737046.6,192648999090.1,201217661645.5,201080662205.0,189926516769.2,191639655121.3,211389272242.2
Philippines,PHL,GDP (current US$),NY.GDP.MKTP.CD,6684568805.1,7256966966.2,4399827768.0,4875309866.3,5271404668.4,5784398977.0,6371459304.4,6809134235.5,7591603053.4,8408229699.1,6687204834.4,7408305735.7,8017468688.2,10082885603.1,13781139969.7,14893969287.7,17097563270.3,19648106122.0,22706155475.3,27502168727.0,32450541843.1,35646416952.5,37140163934.4,33212180658.2,31408492876.7,30734335449.0,29868339080.8,33195933429.6,37885440418.7,42575183905.6,44311593755.8,45417561302.2,52976344929.0,54368083953.1,64084460124.5,74119987244.5,82848140618.0,82344260570.7,72207028766.7,82995145792.2,81026300310.6,76262072467.9,81357605642.2,83908206648.0,91371242495.9,103071582125.2,122210716310.4,149359918060.1,174195136252.9,168334601260.2,199590775189.3,224143083707.4,250092092997.8,271836123724.6,284584522898.9,292774099014.2,304889079564.7,313595208737.3
Palau,PLW,GDP (current US$),NY.GDP.MKTP.CD,70812513000.2,73534070005.6,78009484284.2,84536149968.6,92984338275.3,97382984893.9,104298061844.4,110816248179.5,116013831061.8,127773682667.1,134847202565.6,146829940251.3,169741381680.8,207915481088.4,239282887906.3,261347575658.3,280351132158.6,308988221945.3,363991767440.1,423984298569.3,449887486395.5,447456279701.1,444782888257.7,454551490167.8,462498950565.7,480732757497.7,560490298405.9,623300668094.2,688389295285.3,719785367495.0,757184995228.0,822148746505.7,857182476536.1,852502107783.0,895470721674.9,961836646936.1,986741893888.6,990068716945.2,979228646691.8,1001216892553.9,144769900.0,155441800.0,161958700.0,152771900.0,164166000.0,184683500.0,188044800.0,193119700.0,196845300.0,182679900.0,182843800.0,193208100.0,214597500.0,225269300.0,245560300.0,293082900.0,302699800.0,291544300.0
Papua New Guinea,PNG,GDP (current US$),NY.GDP.MKTP.CD,230496033.0,244832035.0,261184037.4,275968039.5,305312043.7,344159480.3,390973233.3,441706910.1,485160824.3,551237316.6,645537126.2,717716130.5,858802035.9,1299105240.7,1467346060.0,1356591176.9,1511856584.3,1640763204.4,1947947524.3,2293621944.4,2545983007.9,2498068350.7,2368584969.5,2562492524.8,2552526263.1,2423373088.1,2648033765.7,3143848331.3,3655979702.5,3546460177.0,3219730365.0,3787394958.0,4377980510.1,4974550286.2,5502786069.7,4636057476.4,5155311077.4,4936615298.8,3789443014.6,3477038204.0,3521339699.1,3081024212.4,2999511040.2,3536411824.3,3927157867.0,4865892972.3,8306343442.3,9545071325.0,11670678863.7,11619541940.4,14250726289.9,17984816533.1,21295834133.2,21261305413.2,23060047127.7,20638636035.3,19904808311.6,21088758484.7
Poland,POL,GDP (current US$),NY.GDP.MKTP.CD,70812513000.2,73534070005.6,78009484284.2,84536149968.6,92984338275.3,97382984893.9,104298061844.4,110816248179.5,116013831061.8,127773682667.1,134847202565.6,146829940251.3,169741381680.8,207915481088.4,239282887906.3,261347575658.3,280351132158.6,308988221945.3,363991767440.1,423984298569.3,449887486395.5,447456279701.1,444782888257.7,454551490167.8,462498950565.7,480732757497.7,560490298405.9,623300668094.2,688389295285.3,719785367495.0,65977749037.0,85500935935.0,94337050693.3,96045645026.2,110803391516.7,142137319587.6,159942880457.0,159117799530.4,174388271853.6,169717677900.7,171885598582.6,190521263343.0,198680637254.9,217513049291.6,255102252843.4,306125173852.6,344748646558.4,429063549983.7,533815789473.7,439796160379.5,479321460551.2,528832185770.2,500360816827.9,524234322597.0,545179584720.2,477355617455.9,471400273917.0,524509565263.4
Pre-demographic dividend,PRE,GDP (current US$),NY.GDP.MKTP.CD,8428017766.5,8925294683.2,9524445572.0,10099336681.7,11020976508.2,11922670116.3,13054125473.5,12880751115.3,13364387784.7,14869777438.1,18904162804.7,18023921013.7,21052578710.6,25644048271.2,37592805863.1,43091295044.8,52040595675.2,56798414559.5,62229330212.9,81098830374.0,101406481491.9,91478680894.5,87633795683.3,75671721484.6,76486980051.4,78548682208.6,81284571561.6,92990751127.7,96421316716.5,97168314395.7,157066645202.7,154174623574.5,147682982633.2,132432116533.0,126815921547.5,155917110844.2,171744270088.3,180657873952.2,178732274190.7,181010176244.8,211164946869.6,200128360561.0,236133255854.2,273152316379.1,332155174677.0,411438163674.9,515552416722.2,631178259720.0,807316086607.2,731989106262.4,1011346663312.6,1172225911143.3,1288516411180.5,1410489362452.0,1503514664919.2,1306266954404.8,1207093555741.7,1297071888211.8
Puerto Rico,PRI,GDP (current US$),NY.GDP.MKTP.CD,1691900000.0,1865100000.0,2094400000.0,2333600000.0,2570500000.0,2881500000.0,3170500000.0,3532700000.0,3941700000.0,4460700000.0,5034700000.0,5646800000.0,6328900000.0,7002400000.0,7684800000.0,8198300000.0,8968600000.0,9910900000.0,11165000000.0,12750000000.0,14436100000.0,15955700000.0,16764200000.0,17276600000.0,19162600000.0,20289200000.0,22009300000.0,24025800000.0,26385800000.0,28161200000.0,30603919000.0,32287031000.0,34630430000.0,36922456000.0,39690630000.0,42647331000.0,45340835000.0,48187039000.0,54086400000.0,57841000000.0,61701800000.0,69208400000.0,71623500000.0,74827400000.0,80322313000.0,83914521300.0,87276164400.0,89524131600.0,93639316000.0,96385638000.0,98381268000.0,100351670000.0,101564800000.0,102450000000.0,102445800000.0,103143500000.0,105034500000.0,2847927559896.7
"Korea, Dem. People’s Rep.",PRK,GDP (current US$),NY.GDP.MKTP.CD,70812513000.2,73534070005.6,78009484284.2,84536149968.6,92984338275.3,97382984893.9,104298061844.4,110816248179.5,116013831061.8,127773682667.1,134847202565.6,146829940251.3,169741381680.8,207915481088.4,239282887906.3,261347575658.3,280351132158.6,308988221945.3,363991767440.1,423984298569.3,449887486395.5,447456279701.1,444782888257.7,454551490167.8,462498950565.7,480732757497.7,560490298405.9,623300668094.2,688389295285.3,719785367495.0,757184995228.0,822148746505.7,857182476536.1,852502107783.0,895470721674.9,961836646936.1,986741893888.6,990068716945.2,979228646691.8,1001216892553.9,1008912870379.6,1006550390728.4,1031586658286.0,1165363955606.7,1318388360278.2,1443082475474.0,1576634969812.4,1806555776843.5,2029381425490.3,1924594200013.5,2140466010595.9,2394367327091.9,2489832751543.2,2568666360218.0,2654314241134.0,2505671123614.0,2586241268470.9,2847927559896.7
